id,name,version,type,issuesCritical,issuesHigh,issuesMedium,issuesLow,dependenciesWithIssues,licenses,projects,license urls,latestVersion,latestVersionPublishedDate,firstPublishedDate,isDeprecated
babel/plugin-transform-json-strings@7.22.11,babel/plugin-transform-json-strings,7.22.11,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:18.453Z,2023-05-26T13:45:15.137Z,
babel/plugin-transform-json-strings@7.24.6,babel/plugin-transform-json-strings,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:18.453Z,2023-05-26T13:45:15.137Z,
babel/plugin-transform-literals@7.22.5,babel/plugin-transform-literals,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:48.064Z,2017-10-30T18:34:39.511Z,
babel/plugin-transform-literals@7.24.6,babel/plugin-transform-literals,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:48.064Z,2017-10-30T18:34:39.511Z,
babel/plugin-transform-logical-assignment-operators@7.22.11,babel/plugin-transform-logical-assignment-operators,7.22.11,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.355Z,2023-05-26T13:45:15.552Z,
babel/plugin-transform-logical-assignment-operators@7.24.6,babel/plugin-transform-logical-assignment-operators,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.355Z,2023-05-26T13:45:15.552Z,
babel/plugin-transform-member-expression-literals@7.22.5,babel/plugin-transform-member-expression-literals,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.488Z,2017-10-30T18:34:40.578Z,
babel/plugin-transform-member-expression-literals@7.24.6,babel/plugin-transform-member-expression-literals,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.488Z,2017-10-30T18:34:40.578Z,
babel/plugin-transform-modules-amd@7.22.5,babel/plugin-transform-modules-amd,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:55.855Z,2017-10-30T18:35:55.535Z,
babel/plugin-transform-modules-amd@7.24.6,babel/plugin-transform-modules-amd,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:55.855Z,2017-10-30T18:35:55.535Z,
babel/plugin-transform-modules-commonjs@7.22.15,babel/plugin-transform-modules-commonjs,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.8,2024-07-11T14:54:48.730Z,2017-10-30T18:35:56.054Z,
babel/plugin-transform-modules-commonjs@7.24.6,babel/plugin-transform-modules-commonjs,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.8,2024-07-11T14:54:48.730Z,2017-10-30T18:35:56.054Z,
babel/plugin-transform-modules-commonjs@7.24.8,babel/plugin-transform-modules-commonjs,7.24.8,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.8,2024-07-11T14:54:48.730Z,2017-10-30T18:35:56.054Z,
babel/plugin-transform-modules-systemjs@7.22.11,babel/plugin-transform-modules-systemjs,7.22.11,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.0,2024-07-26T16:59:32.313Z,2017-10-30T18:35:39.235Z,
babel/plugin-transform-modules-systemjs@7.24.6,babel/plugin-transform-modules-systemjs,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.0,2024-07-26T16:59:32.313Z,2017-10-30T18:35:39.235Z,
babel/plugin-transform-modules-umd@7.22.5,babel/plugin-transform-modules-umd,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:57.035Z,2017-10-30T18:35:56.148Z,
babel/plugin-transform-modules-umd@7.24.6,babel/plugin-transform-modules-umd,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:57.035Z,2017-10-30T18:35:56.148Z,
babel/plugin-transform-named-capturing-groups-regex@7.22.5,babel/plugin-transform-named-capturing-groups-regex,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:41.328Z,2019-01-21T21:32:23.418Z,
babel/plugin-transform-named-capturing-groups-regex@7.24.6,babel/plugin-transform-named-capturing-groups-regex,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:41.328Z,2019-01-21T21:32:23.418Z,
babel/plugin-transform-new-target@7.22.5,babel/plugin-transform-new-target,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.559Z,2017-10-30T18:34:40.479Z,
babel/plugin-transform-new-target@7.24.6,babel/plugin-transform-new-target,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.559Z,2017-10-30T18:34:40.479Z,
babel/plugin-transform-nullish-coalescing-operator@7.22.11,babel/plugin-transform-nullish-coalescing-operator,7.22.11,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.861Z,2023-05-26T13:45:15.733Z,
babel/plugin-transform-nullish-coalescing-operator@7.24.6,babel/plugin-transform-nullish-coalescing-operator,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:19.861Z,2023-05-26T13:45:15.733Z,
babel/plugin-transform-numeric-separator@7.22.11,babel/plugin-transform-numeric-separator,7.22.11,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:20.621Z,2023-05-26T13:45:16.366Z,
babel/plugin-transform-numeric-separator@7.24.6,babel/plugin-transform-numeric-separator,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:20.621Z,2023-05-26T13:45:16.366Z,
babel/plugin-transform-object-rest-spread@7.22.15,babel/plugin-transform-object-rest-spread,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:34.369Z,2023-05-26T13:45:39.809Z,
babel/plugin-transform-object-rest-spread@7.24.6,babel/plugin-transform-object-rest-spread,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:34.369Z,2023-05-26T13:45:39.809Z,
babel/plugin-transform-object-super@7.22.5,babel/plugin-transform-object-super,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:57.361Z,2017-10-30T18:36:19.997Z,
babel/plugin-transform-object-super@7.24.6,babel/plugin-transform-object-super,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:57.361Z,2017-10-30T18:36:19.997Z,
babel/plugin-transform-optional-catch-binding@7.22.11,babel/plugin-transform-optional-catch-binding,7.22.11,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:21.065Z,2023-05-26T13:45:17.023Z,
babel/plugin-transform-optional-catch-binding@7.24.6,babel/plugin-transform-optional-catch-binding,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:21.065Z,2023-05-26T13:45:17.023Z,
babel/plugin-transform-optional-chaining@7.22.15,babel/plugin-transform-optional-chaining,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.8,2024-07-11T14:54:48.742Z,2023-05-26T13:45:17.065Z,
babel/plugin-transform-optional-chaining@7.24.6,babel/plugin-transform-optional-chaining,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.8,2024-07-11T14:54:48.742Z,2023-05-26T13:45:17.065Z,
babel/plugin-transform-parameters@7.22.15,babel/plugin-transform-parameters,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:21.870Z,2017-10-30T18:36:22.989Z,
babel/plugin-transform-parameters@7.24.6,babel/plugin-transform-parameters,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:21.870Z,2017-10-30T18:36:22.989Z,
babel/plugin-transform-private-methods@7.22.5,babel/plugin-transform-private-methods,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:16:00.084Z,2023-05-26T13:45:50.520Z,
babel/plugin-transform-private-methods@7.24.6,babel/plugin-transform-private-methods,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:16:00.084Z,2023-05-26T13:45:50.520Z,
babel/plugin-transform-private-property-in-object@7.22.11,babel/plugin-transform-private-property-in-object,7.22.11,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:16:00.316Z,2023-05-26T13:45:50.527Z,
babel/plugin-transform-private-property-in-object@7.24.6,babel/plugin-transform-private-property-in-object,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:16:00.316Z,2023-05-26T13:45:50.527Z,
babel/plugin-transform-property-literals@7.22.5,babel/plugin-transform-property-literals,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:22.156Z,2017-10-30T18:34:45.148Z,
babel/plugin-transform-property-literals@7.24.6,babel/plugin-transform-property-literals,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:22.156Z,2017-10-30T18:34:45.148Z,
babel/plugin-transform-react-display-name@7.22.5,babel/plugin-transform-react-display-name,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:23.433Z,2017-10-30T18:34:47.940Z,
babel/plugin-transform-react-jsx@7.22.15,babel/plugin-transform-react-jsx,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:51.721Z,2017-10-30T18:35:43.183Z,
babel/plugin-transform-react-jsx-self@7.22.5,babel/plugin-transform-react-jsx-self,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:23.496Z,2017-10-30T18:35:25.269Z,
babel/plugin-transform-react-jsx-source@7.22.5,babel/plugin-transform-react-jsx-source,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:24.077Z,2017-10-30T18:35:25.974Z,
babel/plugin-transform-regenerator@7.22.10,babel/plugin-transform-regenerator,7.22.10,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:24.408Z,2017-10-30T18:34:49.395Z,
babel/plugin-transform-regenerator@7.24.6,babel/plugin-transform-regenerator,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:24.408Z,2017-10-30T18:34:49.395Z,
babel/plugin-transform-reserved-words@7.22.5,babel/plugin-transform-reserved-words,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:24.651Z,2017-10-30T18:34:49.167Z,
babel/plugin-transform-reserved-words@7.24.6,babel/plugin-transform-reserved-words,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:24.651Z,2017-10-30T18:34:49.167Z,
babel/plugin-transform-runtime@7.22.15,babel/plugin-transform-runtime,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:51.749Z,2017-10-30T18:35:43.642Z,
babel/plugin-transform-shorthand-properties@7.22.5,babel/plugin-transform-shorthand-properties,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:24.817Z,2017-10-30T18:35:28.803Z,
babel/plugin-transform-shorthand-properties@7.24.6,babel/plugin-transform-shorthand-properties,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:24.817Z,2017-10-30T18:35:28.803Z,
babel/plugin-transform-spread@7.22.5,babel/plugin-transform-spread,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:51.811Z,2017-10-30T18:34:50.007Z,
babel/plugin-transform-spread@7.24.6,babel/plugin-transform-spread,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:51.811Z,2017-10-30T18:34:50.007Z,
babel/plugin-transform-sticky-regex@7.22.5,babel/plugin-transform-sticky-regex,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:25.514Z,2017-10-30T18:35:29.726Z,
babel/plugin-transform-sticky-regex@7.24.6,babel/plugin-transform-sticky-regex,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:25.514Z,2017-10-30T18:35:29.726Z,
babel/plugin-transform-template-literals@7.22.5,babel/plugin-transform-template-literals,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:25.913Z,2017-10-30T18:35:46.879Z,
babel/plugin-transform-template-literals@7.24.6,babel/plugin-transform-template-literals,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:25.913Z,2017-10-30T18:35:46.879Z,
babel/plugin-transform-typeof-symbol@7.22.5,babel/plugin-transform-typeof-symbol,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,,,,
babel/plugin-transform-typeof-symbol@7.24.6,babel/plugin-transform-typeof-symbol,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.8,2024-07-11T14:54:50.137Z,2017-10-30T18:34:51.548Z,
babel/plugin-transform-typescript@7.22.15,babel/plugin-transform-typescript,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:49.632Z,2017-10-30T18:35:30.306Z,
babel/plugin-transform-typescript@7.24.6,babel/plugin-transform-typescript,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:49.632Z,2017-10-30T18:35:30.306Z,
babel/plugin-transform-unicode-escapes@7.22.10,babel/plugin-transform-unicode-escapes,7.22.10,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:26.917Z,2020-05-26T21:43:22.316Z,
babel/plugin-transform-unicode-escapes@7.24.6,babel/plugin-transform-unicode-escapes,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:26.917Z,2020-05-26T21:43:22.316Z,
babel/plugin-transform-unicode-property-regex@7.22.5,babel/plugin-transform-unicode-property-regex,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:42.219Z,2023-05-26T13:45:41.629Z,
babel/plugin-transform-unicode-property-regex@7.24.6,babel/plugin-transform-unicode-property-regex,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:42.219Z,2023-05-26T13:45:41.629Z,
babel/plugin-transform-unicode-regex@7.22.5,babel/plugin-transform-unicode-regex,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:42.600Z,2017-10-30T18:35:32.758Z,
babel/plugin-transform-unicode-regex@7.24.6,babel/plugin-transform-unicode-regex,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:42.600Z,2017-10-30T18:35:32.758Z,
babel/plugin-transform-unicode-sets-regex@7.22.5,babel/plugin-transform-unicode-sets-regex,7.22.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:43.403Z,2023-05-26T13:45:41.627Z,
babel/plugin-transform-unicode-sets-regex@7.24.6,babel/plugin-transform-unicode-sets-regex,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:43.403Z,2023-05-26T13:45:41.627Z,
babel/preset-env@7.22.15,babel/preset-env,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.3,2024-07-31T12:25:47.608Z,2017-10-30T18:36:48.007Z,
babel/preset-env@7.24.6,babel/preset-env,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.3,2024-07-31T12:25:47.608Z,2017-10-30T18:36:48.007Z,
babel-preset-expo@9.5.2,babel-preset-expo,9.5.2,npm,0,0,0,0,"@babel/traverse@7.22.17, inflight@1.0.6",MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,,,,
babel-preset-fbjs@3.4.0,babel-preset-fbjs,3.4.0,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,3.4.0,2021-05-24T15:38:21.173Z,2016-04-29T00:08:02.707Z,
babel/preset-flow@7.22.15,babel/preset-flow,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:15:37.259Z,2017-10-30T18:35:47.365Z,
babel/preset-modules@0.1.6-no-external-plugins,babel/preset-modules,0.1.6-no-external-plugins,npm,0,0,0,0,,MIT,"hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,0.1.6,2023-07-21T09:12:37.279Z,2019-11-08T16:17:56.553Z,
babel/preset-typescript@7.22.15,babel/preset-typescript,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:16:03.023Z,2017-10-30T18:35:47.570Z,
babel/preset-typescript@7.24.6,babel/preset-typescript,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.7,2024-06-05T13:16:03.023Z,2017-10-30T18:35:47.570Z,
babel/register@7.22.15,babel/register,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.24.6,2024-05-24T12:24:10.551Z,2017-10-30T18:36:32.919Z,
babel/register@7.24.6,babel/register,7.24.6,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json",https://app.snyk.io/vuln/snyk:lic:MIT,7.24.6,2024-05-24T12:24:10.551Z,2017-10-30T18:36:32.919Z,
babel/regjsgen@0.8.0,babel/regjsgen,0.8.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,0.8.0,2023-01-25T12:04:29.186Z,2023-01-25T12:04:28.869Z,
babel/runtime@7.22.15,babel/runtime,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.0,2024-07-26T16:59:21.626Z,2017-10-30T18:34:53.879Z,
babel/runtime@7.24.6,babel/runtime,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.0,2024-07-26T16:59:21.626Z,2017-10-30T18:34:53.879Z,
babel/template@7.22.15,babel/template,7.22.15,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.0,2024-07-26T16:59:25.984Z,2017-10-30T18:35:33.711Z,
babel/template@7.24.6,babel/template,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.0,2024-07-26T16:59:25.984Z,2017-10-30T18:35:33.711Z,
babel/template@7.25.0,babel/template,7.25.0,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.0,2024-07-26T16:59:25.984Z,2017-10-30T18:35:33.711Z,
babel/traverse@7.22.17,babel/traverse,7.22.17,npm,8,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.3,2024-07-31T12:25:44.630Z,2017-10-30T18:36:00.929Z,
babel/traverse@7.24.6,babel/traverse,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.3,2024-07-31T12:25:44.630Z,2017-10-30T18:36:00.929Z,
babel/traverse@7.25.3,babel/traverse,7.25.3,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.3,2024-07-31T12:25:44.630Z,2017-10-30T18:36:00.929Z,
babel/types@7.22.17,babel/types,7.22.17,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:49.797Z,2017-10-30T18:34:55.832Z,
babel/types@7.24.6,babel/types,7.24.6,npm,0,0,0,0,,MIT,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:49.797Z,2017-10-30T18:34:55.832Z,
babel/types@7.25.2,babel/types,7.25.2,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.25.2,2024-07-30T02:54:49.797Z,2017-10-30T18:34:55.832Z,
